NOC,Year,Gold,Silver,Bronze,Total,AthleteCount,SportCount,EventCount,HasMedal,SexRatio,isHost
BUL,1948,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
BUR,1948,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
CAF,1948,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
CAM,1948,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
CAN,1948,0,1,2,3,127.0,13.0,83.0,1.0,0.0,0
CAY,1948,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
CGO,1948,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
CHA,1948,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
CHI,1948,0,0,0,0,54.0,9.0,31.0,0.0,0.0,0
CHN,1948,0,0,0,0,31.0,6.0,12.0,0.0,0.0,0
CIV,1948,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
CMR,1948,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
COD,1948,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
COK,1948,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
COL,1948,0,0,0,0,6.0,3.0,6.0,0.0,0.0,0
COM,1948,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
CPV,1948,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
CRC,1948,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
CRO,1948,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
CUB,1948,0,1,0,1,53.0,12.0,31.0,1.0,0.0,0
CYP,1948,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
CZE,1948,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
Ceylon,1948,0,1,0,1,,,,,,0
Czechoslovakia,1948,6,2,3,11,,,,,,0
DEN,1948,5,7,8,20,160.0,17.0,83.0,1.0,0.0,0
DJI,1948,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
DMA,1948,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
DOM,1948,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
ECU,1948,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
EGY,1948,2,2,1,5,85.0,12.0,53.0,1.0,0.0,0
ERI,1948,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
ESA,1948,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
ESP,1948,0,1,0,1,65.0,11.0,37.0,1.0,0.0,0
EST,1948,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
ETH,1948,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
FIJ,1948,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
FIN,1948,8,7,5,20,129.0,16.0,84.0,1.0,0.0,0
FRA,1948,10,6,13,29,316.0,20.0,135.0,1.0,0.0,0
FSM,1948,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
GAB,1948,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
GAM,1948,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
GBR,1948,3,14,6,23,406.0,20.0,139.0,1.0,0.0,1
GBS,1948,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
GEO,1948,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
GEQ,1948,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
GER,1948,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
GHA,1948,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
GRE,1948,0,0,0,0,61.0,10.0,44.0,0.0,0.0,0
GRN,1948,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
GUA,1948,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
GUI,1948,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
GUM,1948,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
GUY,1948,0,0,0,0,4.0,3.0,7.0,0.0,0.0,0
HAI,1948,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
HKG,1948,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
HON,1948,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
HUN,1948,10,5,12,27,128.0,15.0,76.0,1.0,0.0,0
INA,1948,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
IND,1948,1,0,0,1,79.0,10.0,39.0,1.0,0.0,0
IRI,1948,0,0,1,1,36.0,5.0,23.0,1.0,0.0,0
IRL,1948,0,0,0,0,73.0,10.0,34.0,1.0,0.0,0
IRQ,1948,0,0,0,0,11.0,2.0,4.0,0.0,0.0,0
ISL,1948,0,0,0,0,19.0,3.0,18.0,0.0,0.0,0
ISR,1948,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
ISV,1948,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
ITA,1948,8,11,8,27,215.0,16.0,89.0,1.0,0.0,0
IVB,1948,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
JAM,1948,1,2,0,3,13.0,3.0,14.0,1.0,0.0,0
JOR,1948,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
JPN,1948,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
KAZ,1948,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
KEN,1948,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
KGZ,1948,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
KIR,1948,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
KOR,1948,0,0,2,2,46.0,7.0,24.0,1.0,0.0,0
KOS,1948,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
KSA,1948,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
KUW,1948,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
LAO,1948,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
LAT,1948,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
LBA,1948,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
LBN,1948,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
LBR,1948,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
LCA,1948,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
LES,1948,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
LIE,1948,0,0,0,0,2.0,1.0,1.0,0.0,0.0,0
LTU,1948,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
LUX,1948,0,0,0,0,45.0,8.0,32.0,0.0,0.0,0
MAD,1948,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
MAR,1948,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
MAS,1948,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
MAW,1948,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
MDA,1948,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
MDV,1948,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
MEX,1948,2,1,2,5,88.0,14.0,57.0,1.0,0.0,0
MGL,1948,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
MHL,1948,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
MKD,1948,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
MLI,1948,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
MLT,1948,0,0,0,0,1.0,1.0,1.0,0.0,0.0,0
MNE,1948,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
MON,1948,0,0,0,0,4.0,1.0,2.0,0.0,0.0,0
MOZ,1948,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
MRI,1948,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
MTN,1948,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
MYA,1948,0,0,0,0,4.0,3.0,5.0,0.0,0.0,0
NAM,1948,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
NCA,1948,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
NED,1948,5,2,9,16,149.0,18.0,74.0,1.0,0.0,0
NEP,1948,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
NGR,1948,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
NIG,1948,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
NOR,1948,1,3,3,7,81.0,12.0,50.0,1.0,0.0,0
NRU,1948,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
NZL,1948,0,0,0,0,7.0,5.0,8.0,0.0,0.0,0
OMA,1948,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
PAK,1948,0,0,0,0,32.0,6.0,20.0,0.0,0.0,0
PAN,1948,0,0,2,2,1.0,1.0,2.0,1.0,0.0,0
PAR,1948,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
PER,1948,1,0,0,1,41.0,7.0,26.0,1.0,0.0,0
PHI,1948,0,0,0,0,26.0,8.0,18.0,0.0,0.0,0
PLE,1948,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
PLW,1948,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
PNG,1948,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
POL,1948,0,0,1,1,38.0,5.0,28.0,1.0,0.0,0
POR,1948,0,1,1,2,48.0,8.0,22.0,1.0,0.0,0
PRK,1948,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
PUR,1948,0,0,1,1,9.0,3.0,8.0,1.0,0.0,0
QAT,1948,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
ROU,1948,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
RSA,1948,2,1,1,4,35.0,10.0,34.0,1.0,0.0,0
RUS,1948,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
RWA,1948,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
SAM,1948,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
SEN,1948,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
SEY,1948,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
SGP,1948,0,0,0,0,1.0,1.0,1.0,0.0,0.0,0
SKN,1948,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
SLE,1948,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
SLO,1948,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
SMR,1948,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
SOL,1948,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
SOM,1948,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
SRB,1948,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
SRI,1948,0,0,0,0,7.0,2.0,9.0,1.0,0.0,0
SSD,1948,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
STP,1948,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
SUD,1948,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
SUI,1948,5,10,5,20,186.0,19.0,98.0,1.0,0.0,0
SUR,1948,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
SVK,1948,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
SWE,1948,16,11,17,44,180.0,18.0,100.0,1.0,0.0,0
SWZ,1948,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
SYR,1948,0,0,0,0,1.0,1.0,1.0,0.0,0.0,0
TAN,1948,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
TGA,1948,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
THA,1948,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
TJK,1948,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
TKM,1948,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
TLS,1948,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
TOG,1948,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
TPE,1948,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
TTO,1948,0,1,0,1,5.0,3.0,9.0,1.0,0.0,0
TUN,1948,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
TUR,1948,6,4,2,12,58.0,7.0,42.0,1.0,0.0,0
TUV,1948,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
UAE,1948,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
UGA,1948,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
UKR,1948,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
URU,1948,0,1,1,2,61.0,11.0,32.0,1.0,0.0,0
USA,1948,38,27,19,84,289.0,19.0,126.0,1.0,0.0,0
UZB,1948,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
VAN,1948,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
VEN,1948,0,0,0,0,1.0,1.0,2.0,0.0,0.0,0
VIE,1948,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
VIN,1948,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
YEM,1948,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
Yugoslavia,1948,0,2,0,2,,,,,,0
ZAM,1948,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
ZIM,1948,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
AFG,1952,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
ALB,1952,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
ALG,1952,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
AND,1952,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
ANG,1952,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
ANT,1952,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
ARG,1952,1,2,2,5,123.0,15.0,77.0,1.0,0.0,0
ARM,1952,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
ARU,1952,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
ASA,1952,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
AUS,1952,6,2,3,11,81.0,12.0,67.0,1.0,0.0,0
AUT,1952,0,1,1,2,112.0,16.0,70.0,1.0,0.0,0
AZE,1952,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
BAH,1952,0,0,0,0,7.0,1.0,3.0,0.0,0.0,0
BAN,1952,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
BAR,1952,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
BDI,1952,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
BEL,1952,2,2,0,4,134.0,16.0,74.0,1.0,0.0,0
BEN,1952,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
BER,1952,0,0,0,0,6.0,3.0,6.0,0.0,0.0,0
BHU,1952,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
BIH,1952,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
BIZ,1952,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
BLR,1952,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
BOL,1952,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
BOT,1952,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
BRA,1952,1,0,2,3,97.0,14.0,51.0,1.0,0.0,0
BRN,1952,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
BRU,1952,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
BUL,1952,0,0,1,1,63.0,8.0,34.0,1.0,0.0,0
BUR,1952,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
CAF,1952,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
CAM,1952,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
CAN,1952,1,2,0,3,107.0,13.0,74.0,1.0,0.0,0
CAY,1952,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
CGO,1952,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
CHA,1952,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
CHI,1952,0,2,0,2,59.0,9.0,33.0,1.0,0.0,0
CHN,1952,0,0,0,0,1.0,1.0,1.0,0.0,0.0,0
CIV,1952,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
CMR,1952,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
COD,1952,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
COK,1952,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
COL,1952,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
COM,1952,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
CPV,1952,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
CRC,1952,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
CRO,1952,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
CUB,1952,0,0,0,0,29.0,8.0,23.0,0.0,0.0,0
CYP,1952,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
CZE,1952,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
Czechoslovakia,1952,7,3,3,13,,,,,,0
DEN,1952,2,1,3,6,128.0,15.0,73.0,1.0,0.0,0
DJI,1952,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
DMA,1952,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
DOM,1952,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
ECU,1952,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
EGY,1952,0,0,1,1,106.0,14.0,65.0,1.0,0.0,0
ERI,1952,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
ESA,1952,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
ESP,1952,0,1,0,1,27.0,7.0,21.0,1.0,0.0,0
EST,1952,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
ETH,1952,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
FIJ,1952,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
FIN,1952,6,3,13,22,258.0,18.0,139.0,1.0,0.0,1
FRA,1952,6,6,6,18,245.0,18.0,131.0,1.0,0.0,0
FSM,1952,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
GAB,1952,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
GAM,1952,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
GBR,1952,1,2,8,11,256.0,18.0,127.0,1.0,0.0,0
GBS,1952,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
GEO,1952,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
GEQ,1952,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
GER,1952,0,7,17,24,205.0,18.0,123.0,1.0,0.0,0
GHA,1952,0,0,0,0,7.0,1.0,5.0,0.0,0.0,0
GRE,1952,0,0,0,0,48.0,7.0,24.0,0.0,0.0,0
GRN,1952,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
GUA,1952,0,0,0,0,21.0,6.0,26.0,0.0,0.0,0
GUI,1952,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
GUM,1952,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
GUY,1952,0,0,0,0,1.0,1.0,1.0,0.0,0.0,0
HAI,1952,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
HKG,1952,0,0,0,0,4.0,1.0,6.0,0.0,0.0,0
HON,1952,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
HUN,1952,16,10,16,42,188.0,15.0,107.0,1.0,0.0,0
INA,1952,0,0,0,0,3.0,3.0,3.0,0.0,0.0,0
IND,1952,1,0,1,2,64.0,11.0,42.0,1.0,0.0,0
IRI,1952,0,3,4,7,22.0,4.0,22.0,1.0,0.0,0
IRL,1952,0,1,0,1,19.0,6.0,18.0,1.0,0.0,0
IRQ,1952,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
ISL,1952,0,0,0,0,9.0,1.0,11.0,0.0,0.0,0
ISR,1952,0,0,0,0,25.0,5.0,17.0,0.0,0.0,0
ISV,1952,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
ITA,1952,8,9,4,21,231.0,19.0,114.0,1.0,0.0,0
IVB,1952,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
JAM,1952,2,3,0,5,8.0,2.0,10.0,1.0,0.0,0
JOR,1952,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
JPN,1952,1,6,2,9,69.0,13.0,60.0,1.0,0.0,0
KAZ,1952,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
KEN,1952,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
KGZ,1952,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
KIR,1952,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
KOR,1952,0,0,2,2,19.0,6.0,16.0,1.0,0.0,0
KOS,1952,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
KSA,1952,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
KUW,1952,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
LAO,1952,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
LAT,1952,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
LBA,1952,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
LBN,1952,0,1,1,2,0.0,0.0,0.0,0.0,0.0,0
LBR,1952,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
LCA,1952,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
LES,1952,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
LIE,1952,0,0,0,0,2.0,1.0,1.0,0.0,0.0,0
LTU,1952,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
LUX,1952,1,0,0,1,44.0,9.0,32.0,1.0,0.0,0
MAD,1952,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
MAR,1952,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
MAS,1952,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
MAW,1952,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
MDA,1952,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
MDV,1952,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
MEX,1952,0,1,0,1,64.0,13.0,35.0,1.0,0.0,0
MGL,1952,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
MHL,1952,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
MKD,1952,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
MLI,1952,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
MLT,1952,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
MNE,1952,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
MON,1952,0,0,0,0,8.0,2.0,6.0,0.0,0.0,0
MOZ,1952,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
MRI,1952,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
MTN,1952,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
MYA,1952,0,0,0,0,5.0,2.0,5.0,0.0,0.0,0
NAM,1952,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
NCA,1952,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
NED,1952,0,5,0,5,104.0,14.0,57.0,1.0,0.0,0
NEP,1952,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
NGR,1952,0,0,0,0,9.0,1.0,5.0,0.0,0.0,0
NIG,1952,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
NOR,1952,3,2,0,5,102.0,14.0,72.0,1.0,0.0,0
NRU,1952,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
NZL,1952,1,0,2,3,14.0,5.0,14.0,1.0,0.0,0
OMA,1952,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
PAK,1952,0,0,0,0,35.0,7.0,25.0,0.0,0.0,0
PAN,1952,0,0,0,0,1.0,1.0,1.0,0.0,0.0,0
PAR,1952,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
PER,1952,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
PHI,1952,0,0,0,0,25.0,7.0,14.0,0.0,0.0,0
PLE,1952,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
PLW,1952,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
PNG,1952,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
POL,1952,1,2,1,4,125.0,11.0,74.0,1.0,0.0,0
POR,1952,0,0,1,1,71.0,10.0,45.0,1.0,0.0,0
PRK,1952,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
PUR,1952,0,0,0,0,21.0,4.0,19.0,0.0,0.0,0
QAT,1952,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
ROU,1952,1,1,2,4,114.0,15.0,67.0,1.0,0.0,0
RSA,1952,2,4,4,10,64.0,13.0,59.0,1.0,0.0,0
RUS,1952,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
RWA,1952,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
SAM,1952,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
SEN,1952,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
SEY,1952,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
SGP,1952,0,0,0,0,5.0,3.0,7.0,0.0,0.0,0
SKN,1952,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
SLE,1952,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
SLO,1952,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
SMR,1952,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
SOL,1952,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
SOM,1952,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
SRB,1952,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
SRI,1952,0,0,0,0,5.0,4.0,7.0,0.0,0.0,0
SSD,1952,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
STP,1952,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
SUD,1952,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
SUI,1952,2,6,6,14,157.0,17.0,96.0,1.0,0.0,0
SUR,1952,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
SVK,1952,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
SWE,1952,12,13,10,35,205.0,17.0,124.0,1.0,0.0,0
SWZ,1952,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
SYR,1952,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
Soviet Union,1952,22,30,19,71,,,,,,0
TAN,1952,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
TGA,1952,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
THA,1952,0,0,0,0,8.0,1.0,7.0,0.0,0.0,0
TJK,1952,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
TKM,1952,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
TLS,1952,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
TOG,1952,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
TPE,1952,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
TTO,1952,0,0,2,2,2.0,1.0,2.0,1.0,0.0,0
TUN,1952,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
TUR,1952,2,0,1,3,51.0,4.0,31.0,1.0,0.0,0
TUV,1952,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
UAE,1952,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
UGA,1952,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
UKR,1952,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
